EmployeeID,EmployeeName,Age,Gender,MaritalStatus,Education,EducationField,DepartmentID,JobRole,JobLevel,BusinessTravel,MonthlyIncome,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,NumCompaniesWorked,DistanceFromHome,Attrition,PerformanceRating,PerformanceLabel
1074,Aryan Miller,48,Female,Married,3,Life Sciences,2,Manager,2,Travel_Rarely,62720,14,0.0,28.5,3.0,18,10,7.5,9.0,4.0,2,No,3,Medium
1075,Emily Jones,29,Female,Single,2,Life Sciences,2,Laboratory Technician,1,Travel_Frequently,52200,17,0.0,1.0,3.0,1,0,1.0,0.0,1.0,13,Yes,3,Medium
1076,Kavya Malhotra,46,Female,Married,4,Medical,2,Sales Representative,2,Travel_Rarely,27430,25,1.0,14.0,1.0,8,4,0.0,7.0,5.0,4,Yes,4,High
1077,Emily Shah,27,Male,Married,4,Medical,2,Healthcare Representative,3,Travel_Frequently,49980,20,2.0,8.0,3.0,7,4,7.0,3.0,0.0,16,No,4,High
1078,Tanvi Reddy,39,Male,Divorced,3,Technical Degree,2,Healthcare Representative,3,Travel_Rarely,102520,13,1.0,7.0,3.0,2,1,2.0,2.0,8.0,2,No,3,Medium
1079,Pooja Trivedi,55,Female,Married,3,Life Sciences,2,Human Resources,1,Travel_Rarely,27810,13,1.0,19.0,2.0,5,3,0.0,4.0,8.0,2,No,3,Medium
1080,Zara Malhotra,28,Male,Married,2,Life Sciences,2,Laboratory Technician,2,Travel_Rarely,68520,18,1.0,1.0,2.0,1,0,0.0,0.0,1.0,29,No,3,Medium
1081,Zara Gupta,30,Female,Single,4,Life Sciences,1,Sales Executive,2,Travel_Rarely,49500,12,2.0,1.0,3.0,1,0,0.0,0.0,1.0,12,Yes,3,Medium
1082,Neha Garcia,22,Female,Single,2,Life Sciences,2,Laboratory Technician,2,Travel_Rarely,35790,19,2.5,1.0,3.0,1,0,0.0,0.0,1.0,16,Yes,3,Medium
1083,John Miller,36,Male,Married,3,Life Sciences,2,Sales Executive,1,Travel_Rarely,131910,14,1.0,10.0,2.0,10,6,1.0,7.0,1.0,11,No,3,Medium
1084,Karan Jones,31,Female,Divorced,4,Life Sciences,2,Manager,5,Travel_Rarely,103770,14,0.0,10.0,2.0,10,6,0.0,2.0,1.0,2,No,3,Medium
1085,Emma Wilson,34,Female,Married,2,Technical Degree,1,Sales Executive,1,Travel_Rarely,22350,14,1.0,9.0,2.0,5,3,1.0,0.0,2.0,14,No,3,Medium
1086,Aarav Johnson,29,Female,Single,5,Life Sciences,2,Sales Executive,1,Travel_Rarely,105020,12,0.0,11.0,4.0,3,1,1.0,2.0,3.0,5,No,3,Medium
1087,Olivia Williams,37,Male,Married,2,Medical,2,Manufacturing Director,1,Travel_Rarely,20110,13,0.0,16.0,4.0,5,3,0.0,4.0,5.0,7,No,3,Medium
1088,Divya Williams,35,Male,Married,1,Technical Degree,1,Laboratory Technician,2,Travel_Rarely,18590,25,1.0,4.0,2.0,3,1,0.0,2.0,0.0,2,No,4,High
1089,Ananya Reddy,45,Female,Married,3,Medical,2,Sales Executive,2,Travel_Rarely,37600,14,1.0,10.0,2.0,9,5,3.0,8.0,0.0,3,No,3,Medium
1090,Sara Rao,36,Female,Single,3,Medical,2,Manufacturing Director,4,Travel_Frequently,165835,17,1.0,10.0,4.5,10,6,0.0,8.0,1.0,5,No,3,Low
1091,Tanvi Gupta,40,Male,Divorced,3,Other,2,Sales Executive,1,Travel_Rarely,68330,13,0.0,22.0,3.0,18,10,7.5,14.5,2.0,3,No,3,Low
1092,Sara Agarwal,26,Male,Married,2,Life Sciences,2,Human Resources,2,Travel_Rarely,68120,13,0.0,1.0,2.0,1,0,1.0,0.0,1.0,26,No,3,Low
1093,Shivam Joshi,27,Male,Single,3,Technical Degree,2,Manufacturing Director,2,Travel_Rarely,51710,20,1.0,9.0,1.0,8,4,0.0,7.0,0.0,4,No,4,High
1094,Karan Gupta,48,Male,Divorced,3,Life Sciences,2,Research Director,2,Travel_Frequently,165835,14,0.0,24.0,2.0,18,10,4.0,7.0,3.0,2,No,3,Medium
1095,Pooja Thakur,44,Male,Married,2,Medical,1,Manager,4,Travel_Rarely,165835,12,1.0,10.0,0.5,2,1,2.0,2.0,2.0,1,No,3,Low
1096,Kunal Pillai,34,Female,Married,2,Life Sciences,2,Sales Representative,1,Non-Travel,36920,12,1.0,5.0,4.5,5,3,3.0,0.0,1.0,27,Yes,3,Medium
1097,Ishaan Mehta,56,Female,Single,2,Medical,3,Sales Executive,5,Travel_Rarely,25590,21,0.0,5.0,3.0,4,2,1.0,0.0,1.0,1,Yes,4,High
1098,Sneha Brown,36,Female,Married,3,Technical Degree,2,Healthcare Representative,3,Travel_Rarely,25170,14,0.0,12.0,3.0,4,2,1.0,3.0,2.0,13,No,3,Low
1099,Ishaan Jones,41,Female,Married,3,Life Sciences,2,Sales Executive,1,Travel_Rarely,66230,18,0.0,14.0,3.0,5,3,1.0,4.0,5.0,5,No,3,Medium
1100,Rohit Patel,42,Female,Married,3,Technical Degree,2,Sales Executive,2,Travel_Rarely,165835,12,1.0,18.0,4.0,13,7,5.0,7.0,8.5,7,No,3,Medium
1101,Kunal Sharma,31,Female,Divorced,4,Life Sciences,1,Sales Executive,1,Travel_Rarely,161240,23,1.0,8.0,2.0,5,3,1.0,4.0,2.0,9,No,4,High
1102,Aditya Malhotra,34,Female,Married,1,Life Sciences,2,Laboratory Technician,3,Travel_Rarely,25850,12,0.0,9.0,4.5,4,2,0.0,1.0,3.0,8,No,3,Medium
1103,Pooja Williams,31,Female,Divorced,2,Life Sciences,1,Manufacturing Director,3,Travel_Rarely,165835,21,2.0,4.0,3.0,2,1,2.0,2.0,8.0,25,No,4,High
1104,Anjali Brown,26,Male,Married,2,Life Sciences,1,Healthcare Representative,2,Travel_Frequently,83800,14,0.0,8.0,3.0,7,4,7.0,7.0,2.0,16,No,3,Medium
1105,Divya Singh,45,Female,Single,4,Life Sciences,2,Manager,2,Travel_Frequently,29940,18,1.0,12.0,2.0,4,2,0.0,3.0,4.0,8,No,3,Medium
1106,Tanvi Williams,33,Female,Single,3,Life Sciences,1,Sales Executive,5,Travel_Rarely,12230,13,1.0,10.0,3.0,10,6,0.0,9.0,1.0,1,No,3,Medium
1107,Sara Kumar,28,Male,Married,3,Life Sciences,1,Research Scientist,4,Travel_Frequently,11180,11,0.0,7.0,3.0,7,4,0.0,7.0,1.0,8,No,3,Medium
1108,Ananya Nair,29,Male,Single,4,Human Resources,3,Sales Executive,2,Travel_Frequently,28750,11,0.0,1.0,3.0,1,0,0.0,0.0,1.0,2,Yes,3,Medium
1109,Pooja Wilson,39,Female,Married,5,Medical,2,Sales Representative,2,Non-Travel,165835,19,1.0,10.0,4.0,3,1,1.0,2.0,6.0,8,No,3,Medium
1110,Ishaan Patel,27,Male,Married,2,Technical Degree,1,Healthcare Representative,2,Travel_Rarely,135770,12,1.0,6.0,2.0,5,3,1.0,2.0,1.0,3,No,3,Low
1111,Emma Singh,34,Female,Married,4,Life Sciences,2,Manufacturing Director,2,Travel_Frequently,26250,12,2.5,16.0,4.0,15,9,6.0,11.0,1.0,9,No,3,Medium
1112,Aditya Pillai,28,Male,Single,3,Technical Degree,2,Research Director,1,Travel_Rarely,165835,16,1.0,6.0,4.0,2,1,2.0,2.0,3.0,25,Yes,3,Medium
1113,Neha Trivedi,47,Male,Married,4,Medical,2,Research Scientist,1,Non-Travel,45380,11,0.0,16.0,3.0,8,4,1.0,7.0,8.0,1,No,3,Medium
1114,Michael Miller,56,Female,Married,3,Technical Degree,2,Sales Executive,2,Travel_Rarely,165835,14,0.0,6.0,4.5,0,0,0.0,0.0,4.0,4,No,3,Medium
1115,Ishaan Wilson,39,Female,Married,3,Other,2,Laboratory Technician,1,Travel_Rarely,105120,12,1.0,10.0,2.0,10,6,7.0,9.0,1.0,1,No,3,Low
1116,Shivam Verma,38,Female,Divorced,2,Medical,2,Manager,1,Travel_Frequently,44440,13,0.0,20.0,2.0,18,10,0.0,7.0,1.0,4,No,3,Medium
1117,Emma Singh,58,Male,Married,3,Marketing,1,Sales Representative,5,Travel_Rarely,21540,21,1.0,28.5,3.0,1,0,0.0,0.0,4.0,5,No,4,High
1118,Sanjay Williams,32,Male,Single,3,Life Sciences,2,Laboratory Technician,2,Travel_Frequently,165835,17,1.0,8.0,2.0,4,2,0.0,3.0,3.0,9,Yes,3,Medium
1119,Divya Gupta,38,Female,Divorced,4,Life Sciences,2,Sales Representative,1,Travel_Rarely,44900,21,1.0,10.0,1.0,5,3,0.0,3.0,2.0,3,No,4,High
1120,Priya Garcia,49,Male,Married,4,Life Sciences,1,Research Scientist,2,Travel_Frequently,35060,11,1.0,28.0,4.0,5,3,4.0,3.0,3.0,11,No,3,Medium
1121,Dev Agarwal,42,Female,Divorced,3,Life Sciences,1,Sales Executive,1,Travel_Rarely,23720,12,1.0,14.0,3.0,0,0,0.0,0.0,3.0,1,No,3,Medium
1122,Pooja Kumar,27,Male,Married,1,Life Sciences,1,Laboratory Technician,4,Travel_Frequently,102310,13,1.0,1.0,2.0,1,0,0.0,0.0,1.0,8,Yes,3,Low
1123,Tanvi Brown,35,Male,Married,1,Medical,2,Sales Executive,1,Travel_Rarely,54100,18,0.0,6.0,4.0,5,3,0.0,4.0,0.0,25,No,3,Low
1124,Rohit Patel,28,Male,Single,1,Medical,2,Research Scientist,3,Non-Travel,79780,16,2.0,5.0,2.0,5,3,1.0,4.0,1.0,21,No,3,Medium
1125,Arjun Pillai,31,Male,Divorced,1,Medical,1,Sales Executive,1,Non-Travel,38670,11,1.0,4.0,4.0,4,2,2.0,3.0,1.0,23,No,3,Medium
1126,Rahul Shah,36,Male,Married,3,Life Sciences,2,Research Scientist,2,Non-Travel,28380,19,2.0,5.0,4.5,5,3,0.0,2.0,1.0,1,No,3,Low
1127,Divya Reddy,34,Male,Single,3,Marketing,1,Healthcare Representative,4,Travel_Rarely,46950,16,1.0,14.0,2.0,14,8,2.0,1.0,1.0,2,No,3,Medium
1128,Ishaan Smith,34,Female,Divorced,3,Technical Degree,2,Research Director,1,Travel_Rarely,33390,16,0.0,9.0,2.0,8,4,1.0,1.0,1.0,19,No,3,Medium
1129,Zara Agarwal,26,Male,Single,2,Life Sciences,2,Research Scientist,2,Travel_Rarely,20800,13,0.0,8.0,4.5,7,4,7.0,6.0,0.0,2,No,3,Medium
1130,Aarav Wilson,29,Male,Married,4,Other,2,Laboratory Technician,2,Travel_Rarely,20960,22,0.0,6.0,2.0,5,3,0.0,2.0,0.0,2,No,4,High
1131,Aditya Wilson,32,Male,Divorced,1,Life Sciences,2,Manager,3,Non-Travel,62090,17,1.0,9.0,4.5,5,3,1.0,2.0,5.0,3,No,3,Medium
1132,Aditya Reddy,31,Female,Married,5,Technical Degree,2,Human Resources,2,Travel_Frequently,165835,14,1.0,10.0,2.0,10,6,7.5,7.0,1.0,25,No,3,Medium
1133,Ananya Kumar,28,Female,Divorced,5,Life Sciences,1,Sales Representative,2,Travel_Rarely,165835,15,1.0,6.0,2.0,4,2,0.0,3.0,5.0,7,Yes,3,Medium
1134,Suresh Johnson,38,Male,Single,2,Technical Degree,2,Sales Representative,3,Travel_Rarely,23720,12,0.0,20.0,3.0,1,0,0.0,0.0,4.0,9,No,3,Low
1135,Anjali Wilson,35,Male,Married,3,Life Sciences,2,Sales Representative,2,Travel_Rarely,48830,18,1.0,10.0,1.0,10,6,0.0,9.0,1.0,5,No,3,Medium
1136,Karan Joshi,27,Female,Single,3,Life Sciences,1,Manager,1,Travel_Rarely,39040,15,0.0,7.0,2.0,7,4,0.0,7.0,1.0,2,No,3,Medium
1137,Ishaan Rao,32,Female,Single,1,Medical,2,Research Scientist,2,Travel_Rarely,46270,17,1.0,8.0,2.0,1,0,0.0,0.0,8.0,8,No,3,Medium
1138,Aryan Pillai,31,Male,Married,1,Other,2,Sales Executive,3,Travel_Frequently,70940,14,1.0,10.0,2.0,10,6,0.0,8.0,1.0,2,Yes,3,Medium
1139,Dev Verma,53,Male,Single,3,Medical,2,Research Scientist,1,Travel_Rarely,34230,15,1.0,15.0,4.0,2,1,2.0,2.0,6.0,18,Yes,3,Low
1140,Kunal Agarwal,54,Male,Married,3,Other,2,Research Scientist,3,Travel_Rarely,66740,17,1.0,9.0,2.0,4,2,2.0,3.0,3.0,14,No,3,Low
1141,Vikram Malhotra,33,Female,Divorced,4,Medical,2,Sales Executive,4,Travel_Frequently,165835,14,2.5,9.0,2.0,9,5,2.0,8.0,1.0,2,No,3,Medium
1142,Karan Williams,43,Male,Married,3,Medical,2,Research Scientist,1,Travel_Rarely,90940,12,1.0,10.0,0.5,10,6,0.0,9.0,1.0,3,No,3,Medium
1143,Suresh Brown,38,Female,Married,5,Medical,2,Sales Executive,4,Travel_Frequently,84460,14,0.0,7.0,3.0,6,3,1.0,2.0,0.0,2,No,3,Medium
1144,Sarah Brown,55,Male,Married,3,Marketing,1,Laboratory Technician,2,Travel_Rarely,119160,15,1.0,28.5,3.0,10,6,1.0,4.0,4.0,9,No,3,Medium
1145,Emma Pillai,31,Male,Divorced,3,Other,1,Manufacturing Director,1,Travel_Rarely,45340,13,0.0,1.0,2.0,1,0,0.0,0.0,1.0,6,No,3,Medium
1146,Meera Malhotra,39,Male,Single,3,Life Sciences,2,Sales Executive,2,Travel_Rarely,98520,12,1.0,21.0,4.5,18,10,7.5,10.0,0.0,4,No,3,Low
1147,Divya Johnson,42,Female,Single,4,Life Sciences,2,Research Scientist,2,Non-Travel,61510,13,1.0,20.0,3.0,18,10,3.0,7.0,1.0,10,No,3,Medium
1148,Tanvi Brown,31,Male,Married,2,Life Sciences,2,Healthcare Representative,2,Non-Travel,23020,14,0.0,13.0,3.0,11,6,4.0,8.0,4.0,14,No,3,Medium
1149,Aryan Reddy,54,Female,Single,3,Medical,2,Human Resources,2,Travel_Rarely,23620,13,1.0,9.0,2.0,5,3,1.0,4.0,6.0,1,No,3,Medium
1150,Dev Garcia,24,Male,Single,4,Other,2,Manufacturing Director,1,Travel_Rarely,165835,11,2.0,4.0,4.5,4,2,1.0,2.0,1.0,5,No,3,Low
1151,Gaurav Singh,23,Male,Single,3,Life Sciences,2,Research Scientist,2,Travel_Rarely,165835,11,1.0,5.0,2.0,5,3,1.0,4.0,1.0,7,No,3,Medium
1152,Rohit Jones,40,Female,Married,3,Medical,2,Research Scientist,3,Travel_Frequently,165835,21,0.0,10.0,1.0,10,6,7.5,4.0,1.0,21,No,4,High
1153,David Kumar,40,Female,Married,1,Medical,2,Research Scientist,5,Travel_Rarely,35440,18,2.5,15.0,3.0,11,6,5.0,10.0,3.0,8,No,3,Low
1154,Kavya Singh,25,Female,Married,5,Medical,1,Laboratory Technician,2,Travel_Rarely,85000,12,0.0,6.0,2.0,2,1,1.0,2.0,4.0,20,No,3,Medium
1155,Karan Shah,30,Male,Married,4,Life Sciences,3,Research Scientist,2,Travel_Rarely,46610,11,0.0,12.0,3.0,12,7,1.0,7.0,1.0,20,No,3,Medium
1156,Ishaan Verma,25,Male,Divorced,2,Medical,2,Sales Executive,5,Travel_Rarely,41030,15,1.0,7.0,2.0,2,1,0.0,2.0,6.0,7,No,3,Medium
1157,Rahul Verma,47,Male,Single,4,Life Sciences,2,Sales Executive,2,Travel_Rarely,42490,13,1.0,25.0,2.0,17,10,7.5,11.0,2.0,1,No,3,Low
1158,Dev Sharma,33,Male,Divorced,3,Life Sciences,2,Research Scientist,2,Non-Travel,140260,12,0.0,1.0,4.0,1,0,0.0,0.0,1.0,1,No,3,Medium
1159,Amit Pillai,38,Female,Married,3,Life Sciences,2,Sales Executive,2,Travel_Rarely,68930,17,0.0,16.0,3.0,15,9,5.0,8.0,0.0,19,No,3,Medium
1160,Emily Williams,31,Female,Married,4,Medical,2,Sales Executive,3,Travel_Rarely,61250,13,1.0,3.0,3.0,2,1,1.0,2.0,0.0,10,No,3,Medium
1161,Ananya Sharma,38,Male,Married,4,Other,2,Research Scientist,2,Travel_Frequently,36690,19,0.0,10.0,2.0,8,4,7.0,7.0,2.0,1,No,3,Medium
1162,Kavya Agarwal,42,Male,Divorced,3,Medical,2,Laboratory Technician,2,Travel_Rarely,100080,19,1.0,9.0,3.0,4,2,1.0,2.0,6.0,6,No,3,Low
1163,Vikram Brown,41,Male,Married,2,Medical,1,Healthcare Representative,1,Travel_Rarely,23870,17,1.0,12.0,1.0,5,3,1.0,0.0,3.0,2,No,3,Medium
1164,Kavya Patel,47,Male,Married,2,Medical,2,Sales Executive,1,Non-Travel,46390,11,1.0,14.0,2.0,13,7,5.0,12.0,0.0,21,No,3,Low
1165,Aditya Singh,35,Male,Married,3,Life Sciences,2,Healthcare Representative,2,Travel_Rarely,78980,15,0.0,5.0,2.0,2,1,2.0,2.0,7.0,4,No,3,Medium
1166,Akash Jones,22,Male,Single,1,Human Resources,3,Sales Executive,2,Travel_Rarely,25340,11,0.0,4.0,1.0,3,1,1.0,2.0,0.0,12,No,3,Medium
1167,Gaurav Brown,35,Female,Single,3,Medical,2,Sales Executive,2,Travel_Rarely,131420,25,2.0,10.0,4.0,10,6,0.0,8.0,1.0,9,No,4,High
1168,Riya Shah,33,Male,Married,4,Medical,1,Healthcare Representative,3,Travel_Rarely,16110,14,0.0,10.0,2.0,9,5,7.5,1.0,0.0,3,No,3,Medium
1169,Pooja Brown,32,Male,Single,2,Technical Degree,2,Manufacturing Director,3,Travel_Rarely,53630,13,0.0,6.0,4.0,6,3,4.0,1.0,1.0,3,No,3,Medium
1170,Aditya Kumar,40,Male,Married,4,Medical,2,Research Director,2,Travel_Rarely,50710,17,1.0,8.0,3.0,1,0,0.0,0.0,8.0,1,No,3,Low
1171,Nikhil Nair,32,Male,Married,2,Medical,2,Sales Executive,3,Travel_Rarely,136950,13,0.0,3.0,3.0,2,1,2.0,2.0,0.0,1,No,3,Medium
1172,Riya Johnson,39,Male,Single,4,Life Sciences,2,Sales Executive,1,Travel_Rarely,134020,14,1.0,18.0,1.0,7,4,1.0,7.0,7.0,4,No,3,Medium
1173,Sanjay Gupta,38,Female,Married,4,Medical,1,Research Director,2,Travel_Rarely,20290,11,1.0,20.0,3.0,18,10,1.0,11.0,3.0,20,No,3,Medium
1174,Kavya Johnson,32,Male,Married,3,Life Sciences,2,Manager,2,Travel_Rarely,63770,12,2.0,14.0,3.0,14,8,5.0,7.0,1.0,18,No,3,Medium
1175,Deepika Reddy,37,Female,Married,3,Life Sciences,2,Sales Executive,4,Travel_Rarely,54290,17,1.0,16.0,3.0,16,9,6.0,8.0,1.0,1,No,3,Medium
1176,Riya Johnson,25,Female,Divorced,4,Medical,2,Manufacturing Director,2,Travel_Rarely,27850,21,0.0,6.0,2.0,5,3,0.0,4.0,0.0,2,No,4,High
1177,Tanvi Rao,52,Male,Divorced,4,Other,2,Manager,1,Non-Travel,46140,16,1.0,16.0,3.0,9,5,0.0,0.0,2.0,2,No,3,Medium
1178,Karan Nair,44,Female,Single,1,Life Sciences,2,Sales Representative,1,Travel_Rarely,26100,15,0.0,6.0,2.0,4,2,1.0,2.0,6.0,8,No,3,Medium
1179,Neha Mehta,21,Male,Single,5,Medical,1,Research Scientist,3,Travel_Rarely,66870,19,2.5,2.0,0.5,2,1,1.0,2.0,1.0,10,No,3,Medium
1180,Sara Mehta,39,Female,Single,4,Life Sciences,2,Research Director,2,Non-Travel,47240,12,1.0,21.0,4.0,6,3,1.0,3.0,2.0,3,No,3,Medium
1181,Shivam Johnson,23,Female,Married,4,Life Sciences,2,Manufacturing Director,2,Travel_Frequently,61790,11,0.0,1.0,3.0,1,0,1.0,0.0,1.0,2,Yes,3,Medium
1182,John Kumar,36,Female,Married,3,Life Sciences,2,Laboratory Technician,2,Travel_Rarely,61200,19,0.0,10.0,2.0,9,5,3.0,4.0,0.0,24,No,3,Medium
1183,Vikram Kumar,36,Male,Divorced,1,Medical,2,Sales Executive,2,Travel_Frequently,105960,15,0.0,18.0,3.0,4,2,0.0,2.0,7.0,16,No,3,Medium
1184,Kavya Patel,56,Male,Divorced,1,Life Sciences,2,Sales Executive,1,Non-Travel,54670,20,0.0,13.0,4.5,13,7,1.0,9.0,1.0,8,No,4,High
1185,Arjun Patel,29,Male,Married,4,Medical,2,Sales Representative,2,Travel_Rarely,29960,25,0.0,4.0,4.0,2,1,2.0,2.0,8.5,9,Yes,4,High
1186,Aditya Brown,42,Male,Married,1,Life Sciences,2,Research Scientist,3,Travel_Rarely,99980,24,2.0,24.0,3.0,18,10,4.0,14.0,5.0,17,No,4,High
1187,Akash Nair,56,Male,Married,4,Other,1,Sales Executive,2,Travel_Rarely,40780,24,1.0,14.0,3.0,10,6,7.5,8.0,8.0,10,Yes,4,High
1188,Tanvi Wilson,41,Female,Married,4,Life Sciences,2,Healthcare Representative,1,Travel_Rarely,109200,15,1.0,21.0,3.0,18,10,0.0,10.0,0.0,13,No,3,Medium
1189,Emily Singh,34,Female,Married,3,Medical,1,Laboratory Technician,1,Travel_Rarely,62320,13,1.0,8.0,3.0,8,4,1.0,7.0,1.0,1,No,3,Medium
1190,Olivia Agarwal,36,Female,Divorced,1,Medical,1,Human Resources,1,Non-Travel,132470,14,0.0,15.0,3.0,15,9,7.5,11.0,1.0,1,No,3,Medium
1191,Aryan Rao,41,Male,Divorced,5,Medical,2,Healthcare Representative,1,Travel_Rarely,40810,13,0.0,14.0,3.0,5,3,0.0,4.0,2.0,1,No,3,Medium
1192,David Nair,32,Female,Single,4,Life Sciences,1,Research Scientist,2,Travel_Rarely,57690,11,0.0,4.0,3.0,4,2,1.0,2.0,1.0,9,No,3,Medium
1193,Aryan Jones,35,Female,Single,3,Medical,2,Healthcare Representative,2,Travel_Rarely,23940,16,1.0,9.0,3.0,9,5,1.0,7.0,1.0,16,No,3,Medium
1194,Emma Wilson,38,Male,Married,3,Medical,2,Sales Representative,3,Travel_Rarely,39040,22,0.0,10.0,3.0,10,6,1.0,9.0,1.0,23,No,4,High
1195,John Jones,50,Female,Divorced,2,Life Sciences,1,Laboratory Technician,2,Travel_Frequently,165835,14,1.0,12.0,2.0,6,3,0.0,1.0,7.0,4,Yes,3,Medium
1196,Pooja Patel,36,Male,Married,4,Life Sciences,2,Healthcare Representative,1,Travel_Rarely,29500,14,0.0,8.0,1.0,6,3,0.0,0.0,4.0,22,No,3,Low
1197,Sara Mehta,45,Male,Single,3,Life Sciences,1,Laboratory Technician,1,Travel_Rarely,36290,16,1.0,8.0,2.0,5,3,0.0,1.0,8.0,24,No,3,Medium
1198,Priya Agarwal,40,Male,Single,4,Life Sciences,1,Research Scientist,1,Travel_Rarely,93620,11,1.0,8.0,4.5,2,1,2.0,2.0,2.0,10,No,3,Medium
1199,Emma Joshi,35,Male,Married,2,Life Sciences,1,Manufacturing Director,2,Travel_Frequently,32290,25,0.0,10.0,2.0,10,6,0.0,2.0,1.0,7,No,4,High
1200,Divya Johnson,40,Male,Married,4,Life Sciences,2,Manager,1,Travel_Rarely,35780,14,1.0,20.0,2.0,5,3,0.0,2.0,2.0,17,No,3,Medium
1201,Aarav Thakur,35,Male,Married,1,Life Sciences,3,Research Scientist,2,Travel_Rarely,79880,18,0.0,4.0,3.0,4,2,1.0,1.0,1.0,14,No,3,Medium
1202,Vikram Shah,29,Male,Married,3,Medical,2,Sales Executive,3,Travel_Rarely,42840,11,0.0,10.0,4.5,4,2,0.0,3.0,4.0,1,No,3,Medium
1203,Meera Brown,29,Male,Single,3,Medical,2,Sales Representative,2,Travel_Rarely,75530,19,0.0,5.0,3.0,5,3,0.0,4.0,1.0,5,No,3,Low
1204,Kunal Smith,50,Male,Divorced,3,Medical,2,Research Scientist,1,Travel_Rarely,165835,15,2.0,20.0,1.0,3,1,2.0,0.0,4.0,17,Yes,3,Medium
1205,Pooja Sharma,39,Male,Married,3,Medical,1,Sales Executive,2,Travel_Rarely,165835,11,0.0,21.0,3.0,18,10,7.5,6.0,0.0,25,No,3,Medium
1206,Raj Verma,31,Female,Single,4,Life Sciences,2,Sales Executive,4,Non-Travel,147320,12,0.0,10.0,3.0,9,5,1.0,7.0,0.0,8,No,3,Low
1207,Emma Trivedi,26,Male,Single,4,Medical,2,Manager,2,Travel_Rarely,92780,20,0.0,5.0,3.0,4,2,0.0,0.0,0.0,11,No,4,High
1208,Kunal Reddy,36,Male,Married,1,Technical Degree,2,Sales Executive,1,Travel_Frequently,13590,12,0.0,17.0,2.0,5,3,0.0,3.0,4.0,5,No,3,Medium
1209,Sara Gupta,39,Female,Married,1,Medical,2,Research Scientist,1,Travel_Rarely,47790,14,2.0,9.0,3.0,7,4,1.0,7.0,4.0,2,No,3,Medium
1210,Ishaan Pillai,27,Male,Married,2,Medical,2,Laboratory Technician,1,Travel_Rarely,164220,20,1.0,6.0,3.0,6,3,0.0,3.0,1.0,8,No,4,High
1211,Gaurav Johnson,49,Male,Married,1,Medical,2,Healthcare Representative,3,Travel_Frequently,29960,18,1.0,17.0,2.0,9,5,0.0,8.0,2.0,6,No,3,Medium
1212,Ananya Brown,34,Female,Married,3,Medical,1,Sales Executive,1,Travel_Rarely,12610,14,1.0,6.0,4.5,4,2,1.0,2.0,2.0,4,No,3,Medium
1213,Kavya Thakur,41,Female,Single,2,Life Sciences,2,Research Scientist,1,Travel_Rarely,20990,12,1.0,8.0,2.0,6,3,0.0,5.0,8.0,7,Yes,3,Medium
1214,Arjun Nair,49,Female,Married,4,Life Sciences,1,Manufacturing Director,2,Travel_Frequently,58100,21,1.0,10.0,2.0,10,6,1.0,7.0,1.0,1,No,4,High
1215,Vikram Gupta,37,Male,Single,3,Life Sciences,2,Sales Executive,1,Travel_Rarely,56470,19,0.0,7.0,2.0,0,0,0.0,0.0,6.0,2,Yes,3,Medium
1216,Anjali Shah,33,Male,Married,2,Medical,2,Research Scientist,2,Travel_Frequently,34200,14,0.0,8.0,3.0,8,4,3.0,0.0,1.0,10,No,3,Medium
1217,Arjun Joshi,27,Female,Married,4,Medical,1,Manufacturing Director,4,Travel_Rarely,44000,17,1.0,6.0,3.0,2,1,2.0,2.0,8.5,5,No,3,Low
1218,Pooja Thakur,32,Female,Single,2,Medical,2,Research Scientist,2,Travel_Frequently,35000,16,1.0,8.0,2.0,7,4,3.0,6.0,0.0,9,No,3,Medium
1219,Shivam Agarwal,59,Female,Married,2,Marketing,1,Sales Representative,5,Travel_Rarely,20660,12,1.0,12.0,3.0,1,0,0.0,0.0,4.0,2,No,3,Low
1220,Emily Verma,30,Male,Divorced,4,Medical,2,Laboratory Technician,2,Travel_Rarely,165835,17,2.0,1.0,2.0,1,0,0.0,0.0,1.0,11,No,3,Medium
1221,Kunal Sharma,38,Male,Single,4,Life Sciences,1,Healthcare Representative,2,Travel_Frequently,41620,15,1.0,10.0,1.0,9,5,1.0,8.0,0.0,18,No,3,Medium
1222,Aarav Mehta,36,Male,Married,3,Life Sciences,2,Sales Executive,1,Travel_Rarely,92040,23,1.0,17.0,2.0,7,4,7.0,7.0,6.0,7,No,4,High
1223,Sanjay Garcia,35,Male,Married,4,Human Resources,3,Manager,2,Travel_Rarely,32940,11,0.0,6.0,2.0,5,3,0.0,3.0,0.0,3,No,3,Low
1224,Vivek Agarwal,29,Male,Single,4,Life Sciences,1,Laboratory Technician,2,Travel_Rarely,21270,11,1.0,10.0,3.0,9,5,0.0,8.0,0.0,29,No,3,Medium
1225,Vivek Patel,31,Male,Divorced,2,Medical,2,Laboratory Technician,2,Travel_Rarely,39750,15,1.0,5.0,3.0,5,3,4.0,3.0,1.0,2,No,3,Medium
